idSeasonType,dateGame,timeEasternGame,idGame,yearSeason,slugTeamAway,slugTeamHome,slugGame,idStageGame,slugTeams,idGameStatus,hasExtendedStatus,isUnknownStartTime,datetimeGame,dateSlugGame,hasBuzzerBeater,urlNBAGameBook,quarterMaxPlayed,maxQuartersRegular,hasOvertime,countOTQuarters,isComplete,idTeamHome,nameTeamHome,scoreHome,isWinnerHome,isLoserHome,idTeamAway,nameTeamAway,scoreAway,isWinnerAway,isLoserAway,descriptionGame
0,2019-10-22,FALSE,21900001,2020,NOP,TOR,0021900001,2,NOPTOR,3,0,FALSE,2019-10-23T00:00:00Z,20191022,8:00 PM ET,https://data.nba.net/prod/v1/20191022/20191022_Book.pdf,5,4,TRUE,1,TRUE,1610612761,Toronto Raptors,130,1,0,1610612740,New Orleans Pelicans,122,0,1,NA
0,2019-10-22,FALSE,21900002,2020,LAL,LAC,0021900002,2,LALLAC,3,0,FALSE,2019-10-23T02:30:00Z,20191022,10:30 PM ET,https://data.nba.net/prod/v1/20191022/20191022_Book.pdf,4,4,FALSE,0,TRUE,1610612746,Los Angeles Clippers,112,1,0,1610612747,Los Angeles Lakers,102,0,1,NA
0,2019-10-23,FALSE,21900003,2020,CHI,CHA,0021900003,2,CHICHA,3,0,FALSE,2019-10-23T23:00:00Z,20191023,7:00 PM ET,https://data.nba.net/prod/v1/20191023/20191023_Book.pdf,4,4,FALSE,0,TRUE,1610612766,Charlotte Hornets,126,1,0,1610612741,Chicago Bulls,125,0,1,NA
0,2019-10-23,FALSE,21900004,2020,DET,IND,0021900004,2,DETIND,3,0,FALSE,2019-10-23T23:00:00Z,20191023,7:00 PM ET,https://data.nba.net/prod/v1/20191023/20191023_Book.pdf,4,4,FALSE,0,TRUE,1610612754,Indiana Pacers,110,0,1,1610612765,Detroit Pistons,119,1,0,NA
0,2019-10-23,FALSE,21900005,2020,CLE,ORL,0021900005,2,CLEORL,3,0,FALSE,2019-10-23T23:00:00Z,20191023,7:00 PM ET,https://data.nba.net/prod/v1/20191023/20191023_Book.pdf,4,4,FALSE,0,TRUE,1610612753,Orlando Magic,94,1,0,1610612739,Cleveland Cavaliers,85,0,1,NA
0,2019-10-23,FALSE,21900006,2020,MIN,BKN,0021900006,2,MINBKN,3,0,FALSE,2019-10-23T23:30:00Z,20191023,7:30 PM ET,https://data.nba.net/prod/v1/20191023/20191023_Book.pdf,5,4,TRUE,1,TRUE,1610612751,Brooklyn Nets,126,0,1,1610612750,Minnesota Timberwolves,127,1,0,NA
0,2019-10-23,FALSE,21900007,2020,MEM,MIA,0021900007,2,MEMMIA,3,0,FALSE,2019-10-23T23:30:00Z,20191023,7:30 PM ET,https://data.nba.net/prod/v1/20191023/20191023_Book.pdf,4,4,FALSE,0,TRUE,1610612748,Miami Heat,120,1,0,1610612763,Memphis Grizzlies,101,0,1,NA
0,2019-10-23,FALSE,21900008,2020,BOS,PHI,0021900008,2,BOSPHI,3,0,FALSE,2019-10-23T23:30:00Z,20191023,7:30 PM ET,https://data.nba.net/prod/v1/20191023/20191023_Book.pdf,4,4,FALSE,0,TRUE,1610612755,Philadelphia 76ers,107,1,0,1610612738,Boston Celtics,93,0,1,NA
0,2019-10-23,FALSE,21900009,2020,WAS,DAL,0021900009,2,WASDAL,3,0,FALSE,2019-10-24T00:30:00Z,20191023,8:30 PM ET,https://data.nba.net/prod/v1/20191023/20191023_Book.pdf,4,4,FALSE,0,TRUE,1610612742,Dallas Mavericks,108,1,0,1610612764,Washington Wizards,100,0,1,NA
0,2019-10-23,FALSE,21900010,2020,NYK,SAS,0021900010,2,NYKSAS,3,0,FALSE,2019-10-24T00:30:00Z,20191023,8:30 PM ET,https://data.nba.net/prod/v1/20191023/20191023_Book.pdf,4,4,FALSE,0,TRUE,1610612759,San Antonio Spurs,120,1,0,1610612752,New York Knicks,111,0,1,NA
0,2019-10-23,FALSE,21900011,2020,OKC,UTA,0021900011,2,OKCUTA,3,0,FALSE,2019-10-24T01:00:00Z,20191023,9:00 PM ET,https://data.nba.net/prod/v1/20191023/20191023_Book.pdf,4,4,FALSE,0,TRUE,1610612762,Utah Jazz,100,1,0,1610612760,Oklahoma City Thunder,95,0,1,NA
0,2019-10-23,FALSE,21900012,2020,SAC,PHX,0021900012,2,SACPHX,3,0,FALSE,2019-10-24T02:00:00Z,20191023,10:00 PM ET,https://data.nba.net/prod/v1/20191023/20191023_Book.pdf,4,4,FALSE,0,TRUE,1610612756,Phoenix Suns,124,1,0,1610612758,Sacramento Kings,95,0,1,NA
0,2019-10-23,FALSE,21900013,2020,DEN,POR,0021900013,2,DENPOR,3,0,FALSE,2019-10-24T02:00:00Z,20191023,10:00 PM ET,https://data.nba.net/prod/v1/20191023/20191023_Book.pdf,4,4,FALSE,0,TRUE,1610612757,Portland Trail Blazers,100,0,1,1610612743,Denver Nuggets,108,1,0,NA
0,2019-10-24,FALSE,21900014,2020,ATL,DET,0021900014,2,ATLDET,3,0,FALSE,2019-10-24T23:00:00Z,20191024,7:00 PM ET,https://data.nba.net/prod/v1/20191024/20191024_Book.pdf,4,4,FALSE,0,TRUE,1610612765,Detroit Pistons,100,1,1,1610612737,Atlanta Hawks,117,1,0,NA
0,2019-10-24,FALSE,21900015,2020,MIL,HOU,0021900015,2,MILHOU,3,0,FALSE,2019-10-25T00:00:00Z,20191024,8:00 PM ET,https://data.nba.net/prod/v1/20191024/20191024_Book.pdf,4,4,FALSE,0,TRUE,1610612745,Houston Rockets,111,0,1,1610612749,Milwaukee Bucks,117,1,0,NA
0,2019-10-24,FALSE,21900016,2020,LAC,GSW,0021900016,2,LACGSW,3,0,FALSE,2019-10-25T02:30:00Z,20191024,10:30 PM ET,https://data.nba.net/prod/v1/20191024/20191024_Book.pdf,4,4,FALSE,0,TRUE,1610612744,Golden State Warriors,122,0,1,1610612746,Los Angeles Clippers,141,2,0,NA
0,2019-10-25,FALSE,21900017,2020,TOR,BOS,0021900017,2,TORBOS,3,0,FALSE,2019-10-25T23:00:00Z,20191025,7:00 PM ET,https://data.nba.net/prod/v1/20191025/20191025_Book.pdf,4,4,FALSE,0,TRUE,1610612738,Boston Celtics,112,1,1,1610612761,Toronto Raptors,106,1,1,NA
0,2019-10-25,FALSE,21900018,2020,MIN,CHA,0021900018,2,MINCHA,3,0,FALSE,2019-10-25T23:00:00Z,20191025,7:00 PM ET,https://data.nba.net/prod/v1/20191025/20191025_Book.pdf,4,4,FALSE,0,TRUE,1610612766,Charlotte Hornets,99,1,1,1610612750,Minnesota Timberwolves,121,2,0,NA
0,2019-10-25,FALSE,21900019,2020,NYK,BKN,0021900019,2,NYKBKN,3,0,FALSE,2019-10-25T23:30:00Z,20191025,7:30 PM ET,https://data.nba.net/prod/v1/20191025/20191025_Book.pdf,4,4,FALSE,0,TRUE,1610612751,Brooklyn Nets,113,1,1,1610612752,New York Knicks,109,0,2,NA
0,2019-10-25,FALSE,21900020,2020,CHI,MEM,0021900020,2,CHIMEM,3,0,FALSE,2019-10-26T00:00:00Z,20191025,8:00 PM ET,https://data.nba.net/prod/v1/20191025/20191025_Book.pdf,4,4,FALSE,0,TRUE,1610612763,Memphis Grizzlies,102,0,2,1610612741,Chicago Bulls,110,1,1,NA
0,2019-10-25,FALSE,21900021,2020,DAL,NOP,0021900021,2,DALNOP,3,0,FALSE,2019-10-26T00:00:00Z,20191025,8:00 PM ET,https://data.nba.net/prod/v1/20191025/20191025_Book.pdf,4,4,FALSE,0,TRUE,1610612740,New Orleans Pelicans,116,0,2,1610612742,Dallas Mavericks,123,2,0,NA
0,2019-10-25,FALSE,21900022,2020,WAS,OKC,0021900022,2,WASOKC,3,0,FALSE,2019-10-26T00:00:00Z,20191025,8:00 PM ET,https://data.nba.net/prod/v1/20191025/20191025_Book.pdf,4,4,FALSE,0,TRUE,1610612760,Oklahoma City Thunder,85,0,2,1610612764,Washington Wizards,97,1,1,NA
0,2019-10-25,FALSE,21900023,2020,PHX,DEN,0021900023,2,PHXDEN,3,0,FALSE,2019-10-26T01:00:00Z,20191025,9:00 PM ET,https://data.nba.net/prod/v1/20191025/20191025_Book.pdf,5,4,TRUE,1,TRUE,1610612743,Denver Nuggets,108,2,0,1610612756,Phoenix Suns,107,1,1,NA
0,2019-10-25,FALSE,21900024,2020,POR,SAC,0021900024,2,PORSAC,3,0,FALSE,2019-10-26T02:00:00Z,20191025,10:00 PM ET,https://data.nba.net/prod/v1/20191025/20191025_Book.pdf,4,4,FALSE,0,TRUE,1610612758,Sacramento Kings,112,0,2,1610612757,Portland Trail Blazers,122,1,1,NA
0,2019-10-25,FALSE,21900025,2020,UTA,LAL,0021900025,2,UTALAL,3,0,FALSE,2019-10-26T02:30:00Z,20191025,10:30 PM ET,https://data.nba.net/prod/v1/20191025/20191025_Book.pdf,4,4,FALSE,0,TRUE,1610612747,Los Angeles Lakers,95,1,1,1610612762,Utah Jazz,86,1,1,NA
0,2019-10-26,FALSE,21900026,2020,MIA,MIL,0021900026,2,MIAMIL,3,0,FALSE,2019-10-26T21:00:00Z,20191026,5:00 PM ET,https://data.nba.net/prod/v1/20191026/20191026_Book.pdf,5,4,TRUE,1,TRUE,1610612749,Milwaukee Bucks,126,1,1,1610612748,Miami Heat,131,2,0,NA
0,2019-10-26,FALSE,21900027,2020,PHI,DET,0021900027,2,PHIDET,3,0,FALSE,2019-10-26T23:00:00Z,20191026,7:00 PM ET,https://data.nba.net/prod/v1/20191026/20191026_Book.pdf,4,4,FALSE,0,TRUE,1610612765,Detroit Pistons,111,1,2,1610612755,Philadelphia 76ers,117,2,0,NA
0,2019-10-26,FALSE,21900028,2020,ORL,ATL,0021900028,2,ORLATL,3,0,FALSE,2019-10-26T23:30:00Z,20191026,7:30 PM ET,https://data.nba.net/prod/v1/20191026/20191026_Book.pdf,4,4,FALSE,0,TRUE,1610612737,Atlanta Hawks,103,2,0,1610612753,Orlando Magic,99,1,1,NA
0,2019-10-26,FALSE,21900029,2020,BOS,NYK,0021900029,2,BOSNYK,3,0,FALSE,2019-10-26T23:30:00Z,20191026,7:30 PM ET,https://data.nba.net/prod/v1/20191026/20191026_Book.pdf,4,4,FALSE,0,TRUE,1610612752,New York Knicks,95,0,3,1610612738,Boston Celtics,118,2,1,NA
0,2019-10-26,FALSE,21900030,2020,IND,CLE,0021900030,2,INDCLE,3,0,FALSE,2019-10-27T00:00:00Z,20191026,8:00 PM ET,https://data.nba.net/prod/v1/20191026/20191026_Book.pdf,4,4,FALSE,0,TRUE,1610612739,Cleveland Cavaliers,110,1,1,1610612754,Indiana Pacers,99,0,2,NA
0,2019-10-26,FALSE,21900031,2020,TOR,CHI,0021900031,2,TORCHI,3,0,FALSE,2019-10-27T00:00:00Z,20191026,8:00 PM ET,https://data.nba.net/prod/v1/20191026/20191026_Book.pdf,4,4,FALSE,0,TRUE,1610612741,Chicago Bulls,84,1,2,1610612761,Toronto Raptors,108,2,1,NA
0,2019-10-26,FALSE,21900032,2020,NOP,HOU,0021900032,2,NOPHOU,3,0,FALSE,2019-10-27T00:00:00Z,20191026,8:00 PM ET,https://data.nba.net/prod/v1/20191026/20191026_Book.pdf,4,4,FALSE,0,TRUE,1610612745,Houston Rockets,126,1,1,1610612740,New Orleans Pelicans,123,0,3,NA
0,2019-10-26,FALSE,21900033,2020,WAS,SAS,0021900033,2,WASSAS,3,0,FALSE,2019-10-27T00:30:00Z,20191026,8:30 PM ET,https://data.nba.net/prod/v1/20191026/20191026_Book.pdf,4,4,FALSE,0,TRUE,1610612759,San Antonio Spurs,124,2,0,1610612764,Washington Wizards,122,1,2,NA
0,2019-10-26,FALSE,21900034,2020,SAC,UTA,0021900034,2,SACUTA,3,0,FALSE,2019-10-27T01:00:00Z,20191026,9:00 PM ET,https://data.nba.net/prod/v1/20191026/20191026_Book.pdf,4,4,FALSE,0,TRUE,1610612762,Utah Jazz,113,2,1,1610612758,Sacramento Kings,81,0,3,NA
0,2019-10-26,FALSE,21900035,2020,LAC,PHX,0021900035,2,LACPHX,3,0,FALSE,2019-10-27T02:00:00Z,20191026,10:00 PM ET,https://data.nba.net/prod/v1/20191026/20191026_Book.pdf,4,4,FALSE,0,TRUE,1610612756,Phoenix Suns,130,2,1,1610612746,Los Angeles Clippers,122,2,1,NA
0,2019-10-27,FALSE,21900036,2020,GSW,OKC,0021900036,2,GSWOKC,3,0,FALSE,2019-10-27T19:30:00Z,20191027,3:30 PM ET,https://data.nba.net/prod/v1/20191027/20191027_Book.pdf,4,4,FALSE,0,TRUE,1610612760,Oklahoma City Thunder,120,1,2,1610612744,Golden State Warriors,92,0,2,NA
0,2019-10-27,FALSE,21900037,2020,BKN,MEM,0021900037,2,BKNMEM,3,0,FALSE,2019-10-27T22:00:00Z,20191027,6:00 PM ET,https://data.nba.net/prod/v1/20191027/20191027_Book.pdf,5,4,TRUE,1,TRUE,1610612763,Memphis Grizzlies,134,1,2,1610612751,Brooklyn Nets,133,1,2,NA
0,2019-10-27,FALSE,21900038,2020,POR,DAL,0021900038,2,PORDAL,3,0,FALSE,2019-10-27T23:00:00Z,20191027,7:00 PM ET,https://data.nba.net/prod/v1/20191027/20191027_Book.pdf,4,4,FALSE,0,TRUE,1610612742,Dallas Mavericks,119,2,1,1610612757,Portland Trail Blazers,121,2,1,NA
0,2019-10-27,FALSE,21900039,2020,MIA,MIN,0021900039,2,MIAMIN,3,0,FALSE,2019-10-27T23:00:00Z,20191027,7:00 PM ET,https://data.nba.net/prod/v1/20191027/20191027_Book.pdf,4,4,FALSE,0,TRUE,1610612750,Minnesota Timberwolves,116,3,0,1610612748,Miami Heat,109,2,1,NA
0,2019-10-27,FALSE,21900040,2020,CHA,LAL,0021900040,2,CHALAL,3,0,FALSE,2019-10-28T01:30:00Z,20191027,9:30 PM ET,https://data.nba.net/prod/v1/20191027/20191027_Book.pdf,4,4,FALSE,0,TRUE,1610612747,Los Angeles Lakers,120,2,1,1610612766,Charlotte Hornets,101,1,2,NA
0,2019-10-28,FALSE,21900041,2020,IND,DET,0021900041,2,INDDET,3,0,FALSE,2019-10-28T23:00:00Z,20191028,7:00 PM ET,https://data.nba.net/prod/v1/20191028/20191028_Book.pdf,4,4,FALSE,0,TRUE,1610612765,Detroit Pistons,96,2,2,1610612754,Indiana Pacers,94,0,3,NA
0,2019-10-28,FALSE,21900042,2020,CHI,NYK,0021900042,2,CHINYK,3,0,FALSE,2019-10-28T23:00:00Z,20191028,7:00 PM ET,https://data.nba.net/prod/v1/20191028/20191028_Book.pdf,4,4,FALSE,0,TRUE,1610612752,New York Knicks,105,1,3,1610612741,Chicago Bulls,98,1,3,NA
0,2019-10-28,FALSE,21900043,2020,PHI,ATL,0021900043,2,PHIATL,3,0,FALSE,2019-10-28T23:30:00Z,20191028,7:30 PM ET,https://data.nba.net/prod/v1/20191028/20191028_Book.pdf,4,4,FALSE,0,TRUE,1610612737,Atlanta Hawks,103,2,1,1610612755,Philadelphia 76ers,105,3,0,NA
0,2019-10-28,FALSE,21900044,2020,ORL,TOR,0021900044,2,ORLTOR,3,0,FALSE,2019-10-28T23:30:00Z,20191028,7:30 PM ET,https://data.nba.net/prod/v1/20191028/20191028_Book.pdf,4,4,FALSE,0,TRUE,1610612761,Toronto Raptors,104,3,1,1610612753,Orlando Magic,95,1,2,NA
0,2019-10-28,FALSE,21900045,2020,OKC,HOU,0021900045,2,OKCHOU,3,0,FALSE,2019-10-29T00:00:00Z,20191028,8:00 PM ET,https://data.nba.net/prod/v1/20191028/20191028_Book.pdf,4,4,FALSE,0,TRUE,1610612745,Houston Rockets,116,2,1,1610612760,Oklahoma City Thunder,112,1,3,NA
0,2019-10-28,FALSE,21900046,2020,CLE,MIL,0021900046,2,CLEMIL,3,0,FALSE,2019-10-29T00:00:00Z,20191028,8:00 PM ET,https://data.nba.net/prod/v1/20191028/20191028_Book.pdf,4,4,FALSE,0,TRUE,1610612749,Milwaukee Bucks,129,2,1,1610612739,Cleveland Cavaliers,112,1,2,NA
0,2019-10-28,FALSE,21900047,2020,GSW,NOP,0021900047,2,GSWNOP,3,0,FALSE,2019-10-29T00:00:00Z,20191028,8:00 PM ET,https://data.nba.net/prod/v1/20191028/20191028_Book.pdf,4,4,FALSE,0,TRUE,1610612740,New Orleans Pelicans,123,0,4,1610612744,Golden State Warriors,134,1,2,NA
0,2019-10-28,FALSE,21900048,2020,POR,SAS,0021900048,2,PORSAS,3,0,FALSE,2019-10-29T00:30:00Z,20191028,8:30 PM ET,https://data.nba.net/prod/v1/20191028/20191028_Book.pdf,4,4,FALSE,0,TRUE,1610612759,San Antonio Spurs,113,3,0,1610612757,Portland Trail Blazers,110,2,2,NA
0,2019-10-28,FALSE,21900049,2020,UTA,PHX,0021900049,2,UTAPHX,3,0,FALSE,2019-10-29T02:00:00Z,20191028,10:00 PM ET,https://data.nba.net/prod/v1/20191028/20191028_Book.pdf,4,4,FALSE,0,TRUE,1610612756,Phoenix Suns,95,2,2,1610612762,Utah Jazz,96,3,1,NA
0,2019-10-28,FALSE,21900050,2020,DEN,SAC,0021900050,2,DENSAC,3,0,FALSE,2019-10-29T02:00:00Z,20191028,10:00 PM ET,https://data.nba.net/prod/v1/20191028/20191028_Book.pdf,4,4,FALSE,0,TRUE,1610612758,Sacramento Kings,94,0,4,1610612743,Denver Nuggets,101,3,0,NA
0,2019-10-28,FALSE,21900051,2020,CHA,LAC,0021900051,2,CHALAC,3,0,FALSE,2019-10-29T02:30:00Z,20191028,10:30 PM ET,https://data.nba.net/prod/v1/20191028/20191028_Book.pdf,4,4,FALSE,0,TRUE,1610612746,Los Angeles Clippers,111,3,1,1610612766,Charlotte Hornets,96,1,3,NA
0,2019-10-29,FALSE,21900052,2020,ATL,MIA,0021900052,2,ATLMIA,3,0,FALSE,2019-10-29T23:30:00Z,20191029,7:30 PM ET,https://data.nba.net/prod/v1/20191029/20191029_Book.pdf,4,4,FALSE,0,TRUE,1610612748,Miami Heat,112,3,1,1610612737,Atlanta Hawks,97,2,2,NA
0,2019-10-29,FALSE,21900053,2020,DAL,DEN,0021900053,2,DALDEN,3,0,FALSE,2019-10-30T01:00:00Z,20191029,9:00 PM ET,https://data.nba.net/prod/v1/20191029/20191029_Book.pdf,4,4,FALSE,0,TRUE,1610612743,Denver Nuggets,106,3,1,1610612742,Dallas Mavericks,109,3,1,NA
0,2019-10-29,FALSE,21900054,2020,MEM,LAL,0021900054,2,MEMLAL,3,0,FALSE,2019-10-30T02:30:00Z,20191029,10:30 PM ET,https://data.nba.net/prod/v1/20191029/20191029_Book.pdf,4,4,FALSE,0,TRUE,1610612747,Los Angeles Lakers,120,3,1,1610612763,Memphis Grizzlies,91,1,3,NA
0,2019-10-30,FALSE,21900055,2020,CHI,CLE,0021900055,2,CHICLE,3,0,FALSE,2019-10-30T23:00:00Z,20191030,7:00 PM ET,https://data.nba.net/prod/v1/20191030/20191030_Book.pdf,4,4,FALSE,0,TRUE,1610612739,Cleveland Cavaliers,117,2,2,1610612741,Chicago Bulls,111,1,4,NA
0,2019-10-30,FALSE,21900056,2020,NYK,ORL,0021900056,2,NYKORL,3,0,FALSE,2019-10-30T23:00:00Z,20191030,7:00 PM ET,https://data.nba.net/prod/v1/20191030/20191030_Book.pdf,4,4,FALSE,0,TRUE,1610612753,Orlando Magic,95,2,2,1610612752,New York Knicks,83,1,4,NA
0,2019-10-30,FALSE,21900057,2020,MIN,PHI,0021900057,2,MINPHI,3,0,FALSE,2019-10-30T23:00:00Z,20191030,7:00 PM ET,https://data.nba.net/prod/v1/20191030/20191030_Book.pdf,4,4,FALSE,0,TRUE,1610612755,Philadelphia 76ers,117,4,0,1610612750,Minnesota Timberwolves,95,3,1,NA
0,2019-10-30,FALSE,21900058,2020,MIL,BOS,0021900058,2,MILBOS,3,0,FALSE,2019-10-30T23:30:00Z,20191030,7:30 PM ET,https://data.nba.net/prod/v1/20191030/20191030_Book.pdf,4,4,FALSE,0,TRUE,1610612738,Boston Celtics,116,3,1,1610612749,Milwaukee Bucks,105,2,2,NA
0,2019-10-30,FALSE,21900059,2020,IND,BKN,0021900059,2,INDBKN,3,0,FALSE,2019-10-30T23:30:00Z,20191030,7:30 PM ET,https://data.nba.net/prod/v1/20191030/20191030_Book.pdf,4,4,FALSE,0,TRUE,1610612751,Brooklyn Nets,108,1,3,1610612754,Indiana Pacers,118,1,3,NA
0,2019-10-30,FALSE,21900060,2020,DET,TOR,0021900060,2,DETTOR,3,0,FALSE,2019-10-30T23:30:00Z,20191030,7:30 PM ET,https://data.nba.net/prod/v1/20191030/20191030_Book.pdf,4,4,FALSE,0,TRUE,1610612761,Toronto Raptors,125,4,1,1610612765,Detroit Pistons,113,2,3,NA
0,2019-10-30,FALSE,21900061,2020,HOU,WAS,0021900061,2,HOUWAS,3,0,FALSE,2019-10-31T00:00:00Z,20191030,8:00 PM ET,https://data.nba.net/prod/v1/20191030/20191030_Book.pdf,4,4,FALSE,0,TRUE,1610612764,Washington Wizards,158,1,3,1610612745,Houston Rockets,159,3,1,NA
0,2019-10-30,FALSE,21900062,2020,POR,OKC,0021900062,2,POROKC,3,0,FALSE,2019-10-31T00:00:00Z,20191030,8:00 PM ET,https://data.nba.net/prod/v1/20191030/20191030_Book.pdf,4,4,FALSE,0,TRUE,1610612760,Oklahoma City Thunder,99,1,4,1610612757,Portland Trail Blazers,102,3,2,NA
0,2019-10-30,FALSE,21900063,2020,LAC,UTA,0021900063,2,LACUTA,3,0,FALSE,2019-10-31T02:00:00Z,20191030,10:00 PM ET,https://data.nba.net/prod/v1/20191030/20191030_Book.pdf,4,4,FALSE,0,TRUE,1610612762,Utah Jazz,110,4,1,1610612746,Los Angeles Clippers,96,3,2,NA
0,2019-10-30,FALSE,21900064,2020,CHA,SAC,0021900064,2,CHASAC,3,0,FALSE,2019-10-31T02:00:00Z,20191030,10:00 PM ET,https://data.nba.net/prod/v1/20191030/20191030_Book.pdf,4,4,FALSE,0,TRUE,1610612758,Sacramento Kings,111,0,5,1610612766,Charlotte Hornets,118,2,3,NA
0,2019-10-30,FALSE,21900065,2020,PHX,GSW,0021900065,2,PHXGSW,3,0,FALSE,2019-10-31T02:30:00Z,20191030,10:30 PM ET,https://data.nba.net/prod/v1/20191030/20191030_Book.pdf,4,4,FALSE,0,TRUE,1610612744,Golden State Warriors,110,1,3,1610612756,Phoenix Suns,121,3,2,NA
0,2019-10-31,FALSE,21900066,2020,MIA,ATL,0021900066,2,MIAATL,3,0,FALSE,2019-10-31T23:00:00Z,20191031,7:00 PM ET,https://data.nba.net/prod/v1/20191031/20191031_Book.pdf,4,4,FALSE,0,TRUE,1610612737,Atlanta Hawks,97,2,3,1610612748,Miami Heat,106,4,1,NA
0,2019-10-31,FALSE,21900067,2020,DEN,NOP,0021900067,2,DENNOP,3,0,FALSE,2019-11-01T01:30:00Z,20191031,9:30 PM ET,https://data.nba.net/prod/v1/20191031/20191031_Book.pdf,4,4,FALSE,0,TRUE,1610612740,New Orleans Pelicans,122,1,4,1610612743,Denver Nuggets,107,3,2,NA
0,2019-10-31,FALSE,21900068,2020,SAS,LAC,0021900068,2,SASLAC,3,0,FALSE,2019-11-01T02:30:00Z,20191031,10:30 PM ET,https://data.nba.net/prod/v1/20191031/20191031_Book.pdf,4,4,FALSE,0,TRUE,1610612746,Los Angeles Clippers,103,4,2,1610612759,San Antonio Spurs,97,3,1,NA
0,2019-11-01,FALSE,21900069,2020,HOU,BKN,0021900069,2,HOUBKN,3,0,FALSE,2019-11-01T23:00:00Z,20191101,7:00 PM ET,https://data.nba.net/prod/v1/20191101/20191101_Book.pdf,4,4,FALSE,0,TRUE,1610612751,Brooklyn Nets,123,2,3,1610612745,Houston Rockets,116,3,2,NA
0,2019-11-01,FALSE,21900070,2020,CLE,IND,0021900070,2,CLEIND,3,0,FALSE,2019-11-01T23:00:00Z,20191101,7:00 PM ET,https://data.nba.net/prod/v1/20191101/20191101_Book.pdf,4,4,FALSE,0,TRUE,1610612754,Indiana Pacers,102,2,3,1610612739,Cleveland Cavaliers,95,2,3,NA
0,2019-11-01,FALSE,21900071,2020,MIL,ORL,0021900071,2,MILORL,3,0,FALSE,2019-11-01T23:00:00Z,20191101,7:00 PM ET,https://data.nba.net/prod/v1/20191101/20191101_Book.pdf,4,4,FALSE,0,TRUE,1610612753,Orlando Magic,91,2,3,1610612749,Milwaukee Bucks,123,3,2,NA
0,2019-11-01,FALSE,21900072,2020,NYK,BOS,0021900072,2,NYKBOS,3,0,FALSE,2019-11-01T23:30:00Z,20191101,7:30 PM ET,https://data.nba.net/prod/v1/20191101/20191101_Book.pdf,4,4,FALSE,0,TRUE,1610612738,Boston Celtics,104,4,1,1610612752,New York Knicks,102,1,5,NA
0,2019-11-01,FALSE,21900073,2020,DET,CHI,0021900073,2,DETCHI,3,0,FALSE,2019-11-02T00:00:00Z,20191101,8:00 PM ET,https://data.nba.net/prod/v1/20191101/20191101_Book.pdf,4,4,FALSE,0,TRUE,1610612741,Chicago Bulls,112,2,4,1610612765,Detroit Pistons,106,2,4,NA
0,2019-11-01,FALSE,21900074,2020,LAL,DAL,0021900074,2,LALDAL,3,0,FALSE,2019-11-02T01:30:00Z,20191101,9:30 PM ET,https://data.nba.net/prod/v1/20191101/20191101_Book.pdf,5,4,TRUE,1,TRUE,1610612742,Dallas Mavericks,110,3,2,1610612747,Los Angeles Lakers,119,4,1,NA
0,2019-11-01,FALSE,21900075,2020,UTA,SAC,0021900075,2,UTASAC,3,0,FALSE,2019-11-02T02:00:00Z,20191101,10:00 PM ET,https://data.nba.net/prod/v1/20191101/20191101_Book.pdf,4,4,FALSE,0,TRUE,1610612758,Sacramento Kings,102,1,5,1610612762,Utah Jazz,101,4,2,NA
0,2019-11-01,FALSE,21900076,2020,SAS,GSW,0021900076,2,SASGSW,3,0,FALSE,2019-11-02T02:30:00Z,20191101,10:30 PM ET,https://data.nba.net/prod/v1/20191101/20191101_Book.pdf,4,4,FALSE,0,TRUE,1610612744,Golden State Warriors,110,1,4,1610612759,San Antonio Spurs,127,4,1,NA
0,2019-11-02,FALSE,21900077,2020,NOP,OKC,0021900077,2,NOPOKC,3,0,FALSE,2019-11-02T21:00:00Z,20191102,5:00 PM ET,https://data.nba.net/prod/v1/20191102/20191102_Book.pdf,4,4,FALSE,0,TRUE,1610612760,Oklahoma City Thunder,115,2,4,1610612740,New Orleans Pelicans,104,1,5,NA
0,2019-11-02,FALSE,21900078,2020,BKN,DET,0021900078,2,BKNDET,3,0,FALSE,2019-11-02T23:00:00Z,20191102,7:00 PM ET,https://data.nba.net/prod/v1/20191102/20191102_Book.pdf,4,4,FALSE,0,TRUE,1610612765,Detroit Pistons,113,3,4,1610612751,Brooklyn Nets,109,2,4,NA
0,2019-11-02,FALSE,21900079,2020,DEN,ORL,0021900079,2,DENORL,3,0,FALSE,2019-11-02T23:00:00Z,20191102,7:00 PM ET,https://data.nba.net/prod/v1/20191102/20191102_Book.pdf,4,4,FALSE,0,TRUE,1610612753,Orlando Magic,87,2,4,1610612743,Denver Nuggets,91,4,2,NA
0,2019-11-02,FALSE,21900080,2020,MIN,WAS,0021900080,2,MINWAS,3,0,FALSE,2019-11-03T00:00:00Z,20191102,8:00 PM ET,https://data.nba.net/prod/v1/20191102/20191102_Book.pdf,4,4,FALSE,0,TRUE,1610612764,Washington Wizards,109,1,4,1610612750,Minnesota Timberwolves,131,4,1,NA
0,2019-11-02,FALSE,21900081,2020,PHX,MEM,0021900081,2,PHXMEM,3,0,FALSE,2019-11-03T00:00:00Z,20191102,8:00 PM ET,https://data.nba.net/prod/v1/20191102/20191102_Book.pdf,4,4,FALSE,0,TRUE,1610612763,Memphis Grizzlies,105,1,4,1610612756,Phoenix Suns,114,4,2,NA
